software_name	version	mention_type	url	context_from_paper	source_url	software_mentions
R shiny		used		To address these challenges, we have developed Annotation Comparison Explorer (ACE), a web and associated R shiny application for comparison of two or more annotations such as (i) cell type assignments (e.g., from different mapping/clustering algorithms), (ii) donor metadata (e.g., donor, sex, age), and (iii) cell metadata (e.g., anatomic location, QC metrics).	https://www.ncbi.nlm.nih.gov/pmc/articles/PMC11844562/	
GitHub		used	https://github.com/AllenInstitute/ACE	ACE is freely available for use and collaboration as a web application ( https://sea-ad.shinyapps.io/ACEapp/ ) and on GitHub ( github.com/AllenInstitute/ACE ).	https://www.ncbi.nlm.nih.gov/pmc/articles/PMC11844562/	
Zenodo		used	https://doi.org/10.5281/zenodo.14624012	Although ACE is under active development, a snapshot of the project associated with this manuscript release is stored on Zenodo at https://doi.org/10.5281/zenodo.14624012 and on GitHub.	https://www.ncbi.nlm.nih.gov/pmc/articles/PMC11844562/	
GitHub		used	https://github.com/jgong94/ELSA_proteomics_wellbeing	The codes used for all analyses are available on GitHub repository: https://github.com/jgong94/ELSA_proteomics_wellbeing	https://www.ncbi.nlm.nih.gov/pmc/articles/PMC11838684/	
					https://www.ncbi.nlm.nih.gov/pmc/articles/PMC3254635/	
					https://www.ncbi.nlm.nih.gov/pmc/articles/PMC13109858/	
					https://www.ncbi.nlm.nih.gov/pmc/articles/PMC13039425/	
					https://www.ncbi.nlm.nih.gov/pmc/articles/PMC11847990/	
					https://www.ncbi.nlm.nih.gov/pmc/articles/PMC13399194/	
					https://www.ncbi.nlm.nih.gov/pmc/articles/PMC12854031/	
					https://www.ncbi.nlm.nih.gov/pmc/articles/PMC12718930/	
					https://www.ncbi.nlm.nih.gov/pmc/articles/PMC11643367/	
					https://www.ncbi.nlm.nih.gov/pmc/articles/PMC12934893/	
					https://www.ncbi.nlm.nih.gov/pmc/articles/PMC11974870/	
					https://www.ncbi.nlm.nih.gov/pmc/articles/PMC12602357/	
					https://www.ncbi.nlm.nih.gov/pmc/articles/PMC12164101/	
CIA	1.0a4	created	https://pypi.org/project/cia-python/	To address this, we developed a new computational tool called CIA (Cluster Independent Annotation), which accurately identifies cell types across different datasets without requiring a fully annotated reference dataset or complex machine learning processes.	https://www.ncbi.nlm.nih.gov/pmc/articles/PMC12875040/	
Python		used		The CIA framework is implemented in both the Python and R programming languages, making it applicable to all main single-cell analysis frameworks	https://www.ncbi.nlm.nih.gov/pmc/articles/PMC12875040/	
R		used		The CIA framework is implemented in both the Python and R programming languages, making it applicable to all main single-cell analysis frameworks	https://www.ncbi.nlm.nih.gov/pmc/articles/PMC12875040/	
AUCell		used		CIA and AUCell were both provided with the same signature files in GMT format, which were independently derived from annotated reference datasets	https://www.ncbi.nlm.nih.gov/pmc/articles/PMC12875040/	
CellTypist		used		Model-based tools such as CellTypist and SingleR, which do not accept marker lists directly, were applied or retrained on exactly the same annotated references	https://www.ncbi.nlm.nih.gov/pmc/articles/PMC12875040/	
SingleR		used		Model-based tools such as CellTypist and SingleR, which do not accept marker lists directly, were applied or retrained on exactly the same annotated references	https://www.ncbi.nlm.nih.gov/pmc/articles/PMC12875040/	
Garnett		used		Garnett classifiers were likewise trained on the PBMC Atlas, the NEURO_training dataset obtained from the Allen Institute motor-cortex dataset, and the CRC atlas	https://www.ncbi.nlm.nih.gov/pmc/articles/PMC12875040/	
Scanpy		used		This dual compatibility allows for seamless use alongside popular single-cell analysis tools such as Scanpy and Seurat.	https://www.ncbi.nlm.nih.gov/pmc/articles/PMC12875040/	
Seurat		used		This dual compatibility allows for seamless use alongside popular single-cell analysis tools such as Scanpy and Seurat.	https://www.ncbi.nlm.nih.gov/pmc/articles/PMC12875040/	
Azimuth		used		For Neuro_Test we used the curated signatures from Azimuth.	https://www.ncbi.nlm.nih.gov/pmc/articles/PMC12875040/	
seaborn		used		Other requirements: Python: seaborn, numpy, pandas, AnnData, scanpy.	https://www.ncbi.nlm.nih.gov/pmc/articles/PMC12875040/	
numpy		used		Other requirements: Python: seaborn, numpy, pandas, AnnData, scanpy.	https://www.ncbi.nlm.nih.gov/pmc/articles/PMC12875040/	
pandas		used		Other requirements: Python: seaborn, numpy, pandas, AnnData, scanpy.	https://www.ncbi.nlm.nih.gov/pmc/articles/PMC12875040/	
AnnData		used		Other requirements: Python: seaborn, numpy, pandas, AnnData, scanpy.	https://www.ncbi.nlm.nih.gov/pmc/articles/PMC12875040/	
					https://www.ncbi.nlm.nih.gov/pmc/articles/PMC11014551/	
					https://www.ncbi.nlm.nih.gov/pmc/articles/PMC12739510/	
					https://www.ncbi.nlm.nih.gov/pmc/articles/PMC12956370/	
CELLECTION		created	https://github.com/quon-titative-biology/CELLECTION	The CELLECTION Python package can be installed directly from PyPI: https://pypi.org/project/cellection/ . We have made the CELLECTION source code publicly available at https://github.com/quon-titative-biology/CELLECTION , together with a tutorial with sample data provided at https://github.com/quon-titative-biology/CELLECTION/tree/main/tutorials .	https://www.ncbi.nlm.nih.gov/pmc/articles/PMC12424641/	
PyPI		used	https://pypi.org/project/cellection/	The CELLECTION Python package can be installed directly from PyPI: https://pypi.org/project/cellection/ .	https://www.ncbi.nlm.nih.gov/pmc/articles/PMC12424641/	
sklearn.linear_model		used		These included linear prediction (sklearn.linear_model 95 ) using pseudo-bulk averaging, cell type-specific pseudo-bulk averaging, and cell type proportion vectors, as well as the deep learning DeepSet, CloudPred, and ProtCell4P with 4, 8, and 16 prototype configurations.	https://www.ncbi.nlm.nih.gov/pmc/articles/PMC12424641/	
DeepSet		used	https://github.com/manzilzaheer/DeepSets	These included linear prediction (sklearn.linear_model 95 ) using pseudo-bulk averaging, cell type-specific pseudo-bulk averaging, and cell type proportion vectors, as well as the deep learning DeepSet, CloudPred, and ProtCell4P with 4, 8, and 16 prototype configurations. All models were trained and validated using identical data splits for each prediction task to ensure comparability. We implemented benchmarking baselines according to publicly available tutorials and best practices provided by the original authors or repositories ( https://github.com/manzilzaheer/DeepSets , https://github.com/bryanhe/CloudPred , https://github.com/Teddy-XiongGZ/ProtoCell4P ).	https://www.ncbi.nlm.nih.gov/pmc/articles/PMC12424641/	
CloudPred		used	https://github.com/bryanhe/CloudPred	These included linear prediction (sklearn.linear_model 95 ) using pseudo-bulk averaging, cell type-specific pseudo-bulk averaging, and cell type proportion vectors, as well as the deep learning DeepSet, CloudPred, and ProtCell4P with 4, 8, and 16 prototype configurations. All models were trained and validated using identical data splits for each prediction task to ensure comparability. We implemented benchmarking baselines according to publicly available tutorials and best practices provided by the original authors or repositories ( https://github.com/manzilzaheer/DeepSets , https://github.com/bryanhe/CloudPred , https://github.com/Teddy-XiongGZ/ProtoCell4P ).	https://www.ncbi.nlm.nih.gov/pmc/articles/PMC12424641/	
ProtCell4P		used	https://github.com/Teddy-XiongGZ/ProtoCell4P	These included linear prediction (sklearn.linear_model 95 ) using pseudo-bulk averaging, cell type-specific pseudo-bulk averaging, and cell type proportion vectors, as well as the deep learning DeepSet, CloudPred, and ProtCell4P with 4, 8, and 16 prototype configurations. All models were trained and validated using identical data splits for each prediction task to ensure comparability. We implemented benchmarking baselines according to publicly available tutorials and best practices provided by the original authors or repositories ( https://github.com/manzilzaheer/DeepSets , https://github.com/bryanhe/CloudPred , https://github.com/Teddy-XiongGZ/ProtoCell4P ).	https://www.ncbi.nlm.nih.gov/pmc/articles/PMC12424641/	
					https://www.ncbi.nlm.nih.gov/pmc/articles/PMC13332402/	
GitHub		used	https://github.com/ins-amu/NormativeModeling	All code is available on GitHub ( https://github.com/ins-amu/NormativeModeling ) and in Ebrains collaboratory drive task 3.3.	https://www.ncbi.nlm.nih.gov/pmc/articles/PMC13082073/	
Ebrains		used		All code is available on GitHub ( https://github.com/ins-amu/NormativeModeling ) and in Ebrains collaboratory drive task 3.3.	https://www.ncbi.nlm.nih.gov/pmc/articles/PMC13082073/	
					https://www.ncbi.nlm.nih.gov/pmc/articles/PMC12127247/	
					https://www.ncbi.nlm.nih.gov/pmc/articles/PMC12725240/	
					https://www.ncbi.nlm.nih.gov/pmc/articles/PMC11838693/	
					https://www.ncbi.nlm.nih.gov/pmc/articles/PMC12998040/	
					https://www.ncbi.nlm.nih.gov/pmc/articles/PMC11175473/	
					https://www.ncbi.nlm.nih.gov/pmc/articles/PMC12967666/	
					https://www.ncbi.nlm.nih.gov/pmc/articles/PMC11350043/	
OKtests		created	https://github.com/zhangjsib/OKtests	Codes to reproduce simulation results are in https://github.com/zhangjsib/OKtests	https://www.ncbi.nlm.nih.gov/pmc/articles/PMC12418114/	
Desikan-Killiany Atlas		used		a pdf file contains extra figures derived from the numerical analysis and real data analysis and the Desikan-Killiany Atlas referred in the paper	https://www.ncbi.nlm.nih.gov/pmc/articles/PMC12418114/	
OTTERS		used	https://github.com/daiqile96/OTTERS	While the original implementation of OTTERs 17 ( https://github.com/daiqile96/OTTERS ) used the pseudovalidate option within the lassosum (v.0.4.5) method to select the optimal tuning parameter between Ridge and Lasso regression, we instead used the validate option to generate our models with GTEX (v8) EUR normalized expression, covariate, and genetic data from Brain_Cortex and Whole_Blood (Link: https://www.gtexportal.org/home/downloads/adult-gtex ) as validation sets.	https://www.ncbi.nlm.nih.gov/pmc/articles/PMC13066465/	
lassosum	0.4.5	used		While the original implementation of OTTERs 17 ( https://github.com/daiqile96/OTTERS ) used the pseudovalidate option within the lassosum (v.0.4.5) method to select the optimal tuning parameter between Ridge and Lasso regression, we instead used the validate option to generate our models with GTEX (v8) EUR normalized expression, covariate, and genetic data from Brain_Cortex and Whole_Blood (Link: https://www.gtexportal.org/home/downloads/adult-gtex ) as validation sets.	https://www.ncbi.nlm.nih.gov/pmc/articles/PMC13066465/	
GTEX	8	used	https://www.gtexportal.org/home/downloads/adult-gtex	While the original implementation of OTTERs 17 ( https://github.com/daiqile96/OTTERS ) used the pseudovalidate option within the lassosum (v.0.4.5) method to select the optimal tuning parameter between Ridge and Lasso regression, we instead used the validate option to generate our models with GTEX (v8) EUR normalized expression, covariate, and genetic data from Brain_Cortex and Whole_Blood (Link: https://www.gtexportal.org/home/downloads/adult-gtex ) as validation sets.	https://www.ncbi.nlm.nih.gov/pmc/articles/PMC13066465/	
OTTERS		used	https://github.com/daiqile96/OTTERS	We used the OTTERS pipeline ( https://github.com/daiqile96/OTTERS ) for the basis of our AD-TWAS analysis.	https://www.ncbi.nlm.nih.gov/pmc/articles/PMC13066465/	
					https://www.ncbi.nlm.nih.gov/pmc/articles/PMC11774469/	
					https://www.ncbi.nlm.nih.gov/pmc/articles/PMC12704626/	
					https://www.ncbi.nlm.nih.gov/pmc/articles/PMC11161471/	
GenoTools		used	https://github.com/dvitale199/GenoTools	All samples in AoU, UKB, ADSP, and AMP PD datasets underwent a custom ancestry prediction pipeline included in the GenoTools package ( https://github.com/dvitale199/GenoTools )	https://www.ncbi.nlm.nih.gov/pmc/articles/PMC12354765/	
1000 Genomes Project		used		ancestry was defined using reference panels from the 1000 Genomes Project, the Human Genome Diversity Project, and an Ashkenazi Jewish population dataset	https://www.ncbi.nlm.nih.gov/pmc/articles/PMC12354765/	
Human Genome Diversity Project		used		ancestry was defined using reference panels from the 1000 Genomes Project, the Human Genome Diversity Project, and an Ashkenazi Jewish population dataset	https://www.ncbi.nlm.nih.gov/pmc/articles/PMC12354765/	
Gene Expression Omnibus		used		We used a panel of 4008 samples from 1000 Genomes Project and the Gene Expression Omnibus database ( www.ncbi.nlm.nih.gov/geo ; accession no. GSE23636 )	https://www.ncbi.nlm.nih.gov/pmc/articles/PMC12354765/	
PLINK	1.9	used		We used PLINK (v1.9 and v2.0) to extract genotypes for two APOE variants	https://www.ncbi.nlm.nih.gov/pmc/articles/PMC12354765/	
PLINK	2.0	used		We used PLINK (v1.9 and v2.0) to extract genotypes for two APOE variants	https://www.ncbi.nlm.nih.gov/pmc/articles/PMC12354765/	
PLINK	2.0	used		In the 100KGP dataset, APOE genotypes were analyzed using PLINK v2.0 in a multi-sample aggregated VCF provided in the GE research environment	https://www.ncbi.nlm.nih.gov/pmc/articles/PMC12354765/	
					https://www.ncbi.nlm.nih.gov/pmc/articles/PMC13081697/	
					https://www.ncbi.nlm.nih.gov/pmc/articles/PMC13282171/	
					https://www.ncbi.nlm.nih.gov/pmc/articles/PMC12019291/	
					https://www.ncbi.nlm.nih.gov/pmc/articles/PMC13426719/	
					https://www.ncbi.nlm.nih.gov/pmc/articles/PMC12815610/	
					https://www.ncbi.nlm.nih.gov/pmc/articles/PMC13453061/	
					https://www.ncbi.nlm.nih.gov/pmc/articles/PMC6044344/	
					https://www.ncbi.nlm.nih.gov/pmc/articles/PMC12787306/	
					https://www.ncbi.nlm.nih.gov/pmc/articles/PMC13357699/	
					https://www.ncbi.nlm.nih.gov/pmc/articles/PMC12293057/	
R	4.1.2	used		Statistical analyses and visualizations were performed using R software (version 4.1.2).	https://www.ncbi.nlm.nih.gov/pmc/articles/PMC11961208/	
					https://www.ncbi.nlm.nih.gov/pmc/articles/PMC11249972/	
PLINK	1.90b6.21	used		All association tests were performed in PLINK v1.90b6.21 using logistic regression.	https://www.ncbi.nlm.nih.gov/pmc/articles/PMC12716697/	
ldsc		used		Genetic correlations between depression subgroups and 34 diseases/traits were computed using LDSR analyses, implemented using the 'ldsc' package [ 46 ].	https://www.ncbi.nlm.nih.gov/pmc/articles/PMC12716697/	
					https://www.ncbi.nlm.nih.gov/pmc/articles/PMC11667534/	
					https://www.ncbi.nlm.nih.gov/pmc/articles/PMC12806510/	
					https://www.ncbi.nlm.nih.gov/pmc/articles/PMC10827668/	
					https://www.ncbi.nlm.nih.gov/pmc/articles/PMC11957198/	
					https://www.ncbi.nlm.nih.gov/pmc/articles/PMC12731502/	
					https://www.ncbi.nlm.nih.gov/pmc/articles/PMC12782921/	
					https://www.ncbi.nlm.nih.gov/pmc/articles/PMC12802064/	
Illumina Global Screening Array		used		A subset of 560 individuals had genotyping data available (Illumina Global Screening Array).	https://www.ncbi.nlm.nih.gov/pmc/articles/PMC10798889/	
TopMed		used		Genotype VCF files were imputed using the TopMed reference panel.	https://www.ncbi.nlm.nih.gov/pmc/articles/PMC10798889/	
					https://www.ncbi.nlm.nih.gov/pmc/articles/PMC12363696/	
					https://www.ncbi.nlm.nih.gov/pmc/articles/PMC11023756/	
					https://www.ncbi.nlm.nih.gov/pmc/articles/PMC13200508/	
vip		used	https://github.com/molgenis/vip/	We used an in-house developed variant interpretation pipeline ( https://github.com/molgenis/vip/ ).	https://www.ncbi.nlm.nih.gov/pmc/articles/PMC11627200/	
tomte		used	https://github.com/genomic-medicine-sweden/tomte	RNA was isolated, sequenced, and processed through tomte ( https://github.com/genomic-medicine-sweden/tomte ). Tomte is a pipeline written in Nextflow that processes FASTQ files, performs alignment, transcript quantification, allele-specific variant calling, and variant annotation.	https://www.ncbi.nlm.nih.gov/pmc/articles/PMC11627200/	
Nextflow		used		Tomte is a pipeline written in Nextflow that processes FASTQ files, performs alignment, transcript quantification, allele-specific variant calling, and variant annotation.	https://www.ncbi.nlm.nih.gov/pmc/articles/PMC11627200/	
CADD		used		We utilize tools like CADD, Variant Effect Predictor (VEP), and Vcfanno to combine annotations from several publicly available databases, like ClinVar and ClinGen, and in-house allele frequency databases like Loqusdb ( https://github.com/Clinical-Genomics/loqusdb ).	https://www.ncbi.nlm.nih.gov/pmc/articles/PMC11627200/	
Variant Effect Predictor		used		We utilize tools like CADD, Variant Effect Predictor (VEP), and Vcfanno to combine annotations from several publicly available databases, like ClinVar and ClinGen, and in-house allele frequency databases like Loqusdb ( https://github.com/Clinical-Genomics/loqusdb ).	https://www.ncbi.nlm.nih.gov/pmc/articles/PMC11627200/	
Vcfanno		used		We utilize tools like CADD, Variant Effect Predictor (VEP), and Vcfanno to combine annotations from several publicly available databases, like ClinVar and ClinGen, and in-house allele frequency databases like Loqusdb ( https://github.com/Clinical-Genomics/loqusdb ).	https://www.ncbi.nlm.nih.gov/pmc/articles/PMC11627200/	
ClinVar		used		We utilize tools like CADD, Variant Effect Predictor (VEP), and Vcfanno to combine annotations from several publicly available databases, like ClinVar and ClinGen, and in-house allele frequency databases like Loqusdb ( https://github.com/Clinical-Genomics/loqusdb ).	https://www.ncbi.nlm.nih.gov/pmc/articles/PMC11627200/	
ClinGen		used		We utilize tools like CADD, Variant Effect Predictor (VEP), and Vcfanno to combine annotations from several publicly available databases, like ClinVar and ClinGen, and in-house allele frequency databases like Loqusdb ( https://github.com/Clinical-Genomics/loqusdb ).	https://www.ncbi.nlm.nih.gov/pmc/articles/PMC11627200/	
Loqusdb		used	https://github.com/Clinical-Genomics/loqusdb	We utilize tools like CADD, Variant Effect Predictor (VEP), and Vcfanno to combine annotations from several publicly available databases, like ClinVar and ClinGen, and in-house allele frequency databases like Loqusdb ( https://github.com/Clinical-Genomics/loqusdb ).	https://www.ncbi.nlm.nih.gov/pmc/articles/PMC11627200/	
Genmod		used	https://github.com/Clinical-Genomics/genmod	For variant prioritization, we utilize Genmod, which uses a customizable weighted sum rank model to score individual variants based on their annotations, disease models and inheritance patterns ( https://github.com/Clinical-Genomics/genmod ).	https://www.ncbi.nlm.nih.gov/pmc/articles/PMC11627200/	
Scout		used	https://github.com/Clinical-Genomics/scout	Additionally, our results are fully compatible with Scout, an open-source web-based decision support tool that can be used in the clinic to visualize, share, and solve cases in a collaborative manner ( https://github.com/Clinical-Genomics/scout ).	https://www.ncbi.nlm.nih.gov/pmc/articles/PMC11627200/	
ExonViz		created	https://exonviz.rnatherapy.nl	Here, we present ExonViz, a simple application to draw transcripts that include coding and non-coding regions. All exons are to scale and the reading frames of the exons are visible. Single or multiple variants can be illustrated along the transcript and are shown in the correct location. Further, we allow the user to generate their own transcripts to incorporate features like poison or cryptic exons. ExonViz can be accessed as a web application via https://exonviz.rnatherapy.nl or as a Python package from https://pypi.org/project/exonviz/ .	https://www.ncbi.nlm.nih.gov/pmc/articles/PMC11627200/	
Python		used		ExonViz can be accessed as a web application via https://exonviz.rnatherapy.nl or as a Python package from https://pypi.org/project/exonviz/ .	https://www.ncbi.nlm.nih.gov/pmc/articles/PMC11627200/	
cfCNV		created	https://github.com/FPalizban/cfCNV	This newly developed pipeline facilitates the broad applications of cfDNA CNV caller for clinical and research contexts, ultimately advancing the precision and reliability of cfDNA-based genomic analysis for potential diagnosis and monitoring of diseases. Availability: https://github.com/FPalizban/cfCNV .	https://www.ncbi.nlm.nih.gov/pmc/articles/PMC11627200/	
GnomAD	2.1	used		It uses GnomAD v2.1 as the LD reference for seven major population ancestries.	https://www.ncbi.nlm.nih.gov/pmc/articles/PMC11627200/	
SuSiE		used		Future releases will incorporate SuSiE fine-mapping and COLOC approaches.	https://www.ncbi.nlm.nih.gov/pmc/articles/PMC11627200/	
COLOC		used			https://www.ncbi.nlm.nih.gov/pmc/articles/PMC11627200/	
					https://www.ncbi.nlm.nih.gov/pmc/articles/PMC12304036/	
					https://www.ncbi.nlm.nih.gov/pmc/articles/PMC10533692/	
					https://www.ncbi.nlm.nih.gov/pmc/articles/PMC13381444/	
					https://www.ncbi.nlm.nih.gov/pmc/articles/PMC12726022/	
					https://www.ncbi.nlm.nih.gov/pmc/articles/PMC4366075/	
AMP PD Knowledge Platform		used	https://www.amp-pd.org	The genotype and clinical data for the AMP PD cohorts (PPMI, PDBP, SURE‐PD3, and LCC) are available through the AMP PD Knowledge Platform ( https://www.amp-pd.org ).	https://www.ncbi.nlm.nih.gov/pmc/articles/PMC12302673/	
Hail	0.2.13-81ab564db2b4	used	https://github.com/hail-is/hail/releases/tag/0.2.13	Hail Team . Hail 0.2.13‐81ab564db2b4 ; https://github.com/hail-is/hail/releases/tag/0.2.13 .	https://www.ncbi.nlm.nih.gov/pmc/articles/PMC12302673/	
					https://www.ncbi.nlm.nih.gov/pmc/articles/PMC12946715/	
EnhancedVolcano		used	https://github.com/kevinblighe/EnhancedVolcano	EnhancedVolcano: Publication-ready volcano plots with enhanced colouring and labeling (Bioconductor, 2025). https://github.com/kevinblighe/EnhancedVolcano	https://www.ncbi.nlm.nih.gov/pmc/articles/PMC12772032/	
ggvenn		used	https://cran.r-project.org/web/packages/ggvenn/index.html	ggvenn: draw venn diagram by 'ggplot2' (CRAN, 2023). https://cran.r-project.org/web/packages/ggvenn/index.html	https://www.ncbi.nlm.nih.gov/pmc/articles/PMC12772032/	
ggplot2		used		ggvenn: draw venn diagram by 'ggplot2' (CRAN, 2023)	https://www.ncbi.nlm.nih.gov/pmc/articles/PMC12772032/	
enrichplot		used	https://cran.r-project.org/web/packages/ggvenn/index.html	enrichplot: Visualization of functional enrichment result (Bioconductor, 2025). https://cran.r-project.org/web/packages/ggvenn/index.html	https://www.ncbi.nlm.nih.gov/pmc/articles/PMC12772032/	
					https://www.ncbi.nlm.nih.gov/pmc/articles/PMC11625605/	
					https://www.ncbi.nlm.nih.gov/pmc/articles/PMC13390216/	
					https://www.ncbi.nlm.nih.gov/pmc/articles/PMC12275708/	
					https://www.ncbi.nlm.nih.gov/pmc/articles/PMC12283398/	
					https://www.ncbi.nlm.nih.gov/pmc/articles/PMC11178849/	
					https://www.ncbi.nlm.nih.gov/pmc/articles/PMC12154050/	
					https://www.ncbi.nlm.nih.gov/pmc/articles/PMC12598929/	
					https://www.ncbi.nlm.nih.gov/pmc/articles/PMC12413730/	
					https://www.ncbi.nlm.nih.gov/pmc/articles/PMC13248586/	
					https://www.ncbi.nlm.nih.gov/pmc/articles/PMC12100502/	
					https://www.ncbi.nlm.nih.gov/pmc/articles/PMC13015141/	
					https://www.ncbi.nlm.nih.gov/pmc/articles/PMC13106586/	
					https://www.ncbi.nlm.nih.gov/pmc/articles/PMC13225267/	
					https://www.ncbi.nlm.nih.gov/pmc/articles/PMC12999308/	
CRISPR-brain		used	https://www.crisprbrain.org/	CRISPR screening data will be deposited at CRISPR-brain (  https://www.crisprbrain.org/  ) and will be publicly available as of the date of publication.	https://www.ncbi.nlm.nih.gov/pmc/articles/PMC12978015/	
massIVE		used		Mass spectrometry data was deposited with massIVE, accession number PXD071655	https://www.ncbi.nlm.nih.gov/pmc/articles/PMC12978015/	
Zenodo		used	https://doi.org/10.5281/zenodo.17933409	All original code has been deposited at Zenodo at   https://doi.org/10.5281/zenodo.17933409	https://www.ncbi.nlm.nih.gov/pmc/articles/PMC12978015/	
					https://www.ncbi.nlm.nih.gov/pmc/articles/PMC12630969/	
					https://www.ncbi.nlm.nih.gov/pmc/articles/PMC10525414/	
					https://www.ncbi.nlm.nih.gov/pmc/articles/PMC12725185/	
					https://www.ncbi.nlm.nih.gov/pmc/articles/PMC12733245/	
					https://www.ncbi.nlm.nih.gov/pmc/articles/PMC11210022/	
					https://www.ncbi.nlm.nih.gov/pmc/articles/PMC12725738/	
					https://www.ncbi.nlm.nih.gov/pmc/articles/PMC13005437/	
					https://www.ncbi.nlm.nih.gov/pmc/articles/PMC13031912/	
					https://www.ncbi.nlm.nih.gov/pmc/articles/PMC13408304/	
					https://www.ncbi.nlm.nih.gov/pmc/articles/PMC13118832/	
					https://www.ncbi.nlm.nih.gov/pmc/articles/PMC11019133/	
					https://www.ncbi.nlm.nih.gov/pmc/articles/PMC11118442/	
FreeSurfer		used		Surface-based analysis of anatomical images were performed in FreeSurfer.	https://www.ncbi.nlm.nih.gov/pmc/articles/PMC13431775/	
FSL		used		Resting-state fMRI data were pre-processed using FSL pipelines	https://www.ncbi.nlm.nih.gov/pmc/articles/PMC13431775/	
SPM12	12	used		modules which called relevant functions from SPM12.	https://www.ncbi.nlm.nih.gov/pmc/articles/PMC13431775/	
MRIcroGL		used		Visualization of neuro-imaging results was in MRIcroGL and BrainSpace	https://www.ncbi.nlm.nih.gov/pmc/articles/PMC13431775/	
BrainSpace		used		Visualization of neuro-imaging results was in MRIcroGL and BrainSpace	https://www.ncbi.nlm.nih.gov/pmc/articles/PMC13431775/	
R		used		ridgeline plots generated using R-based ggridges and ggplot2	https://www.ncbi.nlm.nih.gov/pmc/articles/PMC13431775/	
ggridges		used	https://cran.r-project.org/web/packages/ggridges/	ridgeline plots generated using R-based ggridges and ggplot2 (10.32614/CRAN.package.ggridges).	https://www.ncbi.nlm.nih.gov/pmc/articles/PMC13431775/	
ggplot2		used	https://cran.r-project.org/web/packages/ggplot2/citation.html	ridgeline plots generated using R-based ggridges and ggplot2 (10.32614/CRAN.package.ggridges). Wickham H . ggplot2: Elegant graphics for data analysis. Published online 2016. Accessed 17 October 2024. https://cran.r-project.org/web/packages/ggplot2/citation.html	https://www.ncbi.nlm.nih.gov/pmc/articles/PMC13431775/	
					https://www.ncbi.nlm.nih.gov/pmc/articles/PMC12737960/	
					https://www.ncbi.nlm.nih.gov/pmc/articles/PMC7798310/	
genpwr		used	https://cran.r-project.org/web/packages/genpwr/index.html	with power calculations based on a likelihood ratio test framework implemented in an open-source R package 'genpwr' ( https://cran.r-project.org/web/packages/genpwr/index.html ).	https://www.ncbi.nlm.nih.gov/pmc/articles/PMC12633912/	
Python	3.8.5	used		All the analyses were conducted using Python 3.8.5 'pandas' package ( https://pandas.pydata.org/ ) and R version 4.3.3.	https://www.ncbi.nlm.nih.gov/pmc/articles/PMC12633912/	
pandas		used	https://pandas.pydata.org/	All the analyses were conducted using Python 3.8.5 'pandas' package ( https://pandas.pydata.org/ )	https://www.ncbi.nlm.nih.gov/pmc/articles/PMC12633912/	
R	4.3.3	used		All the analyses were conducted using Python 3.8.5 'pandas' package ( https://pandas.pydata.org/ ) and R version 4.3.3.	https://www.ncbi.nlm.nih.gov/pmc/articles/PMC12633912/	
survminer		used	https://cran.r-project.org/web/packages/survminer/index.html	packages 'survminer' ( https://cran.r-project.org/web/packages/survminer/index.html )	https://www.ncbi.nlm.nih.gov/pmc/articles/PMC12633912/	
survival		used	https://cran.r-project.org/web/packages/survival/index.html	'survival' ( https://cran.r-project.org/web/packages/survival/index.html )	https://www.ncbi.nlm.nih.gov/pmc/articles/PMC12633912/	
coxme		used	https://cran.r-project.org/web/packages/coxme/index.html	'coxme' ( https://cran.r-project.org/web/packages/coxme/index.html )	https://www.ncbi.nlm.nih.gov/pmc/articles/PMC12633912/	
					https://www.ncbi.nlm.nih.gov/pmc/articles/PMC12412752/	
					https://www.ncbi.nlm.nih.gov/pmc/articles/PMC11211489/	
Centiloid-pipeline		used	https://github.com/MahnazShekari/Centiloid-pipeline	Preprocessing steps used for CL quantifications are available on https://github.com/MahnazShekari/Centiloid‐pipeline .	https://www.ncbi.nlm.nih.gov/pmc/articles/PMC11350134/	
					https://www.ncbi.nlm.nih.gov/pmc/articles/PMC11715312/	
					https://www.ncbi.nlm.nih.gov/pmc/articles/PMC11061024/	
					https://www.ncbi.nlm.nih.gov/pmc/articles/PMC12125861/	
GitHub		used	https://github.com/hanshi8860unsw/ELSA-CHARLS-IC-Cohort-Difference	All code used in this analysis has been uploaded to the GitHub repository and is available at https://github.com/hanshi8860unsw/ELSA-CHARLS-IC-Cohort-Difference .	https://www.ncbi.nlm.nih.gov/pmc/articles/PMC11754101/	
					https://www.ncbi.nlm.nih.gov/pmc/articles/PMC13052195/	
					https://www.ncbi.nlm.nih.gov/pmc/articles/PMC12086794/	
					https://www.ncbi.nlm.nih.gov/pmc/articles/PMC11100352/	
VQVNS		created	https://github.com/gmilab/VQVNS	All code for the machine learning model has been made publicly available on GitHub ( https://github.com/gmilab/VQVNS 102 ) and HuggingFace ( https://huggingface.co/hsuresh/vqvns ).	https://www.ncbi.nlm.nih.gov/pmc/articles/PMC13234157/	
HuggingFace		used	https://huggingface.co/hsuresh/vqvns	All code for the machine learning model has been made publicly available on GitHub ( https://github.com/gmilab/VQVNS 102 ) and HuggingFace ( https://huggingface.co/hsuresh/vqvns ).	https://www.ncbi.nlm.nih.gov/pmc/articles/PMC13234157/	
					https://www.ncbi.nlm.nih.gov/pmc/articles/PMC12726072/	
