Study Name	Abbreviation	Diseases Included	Repository Link	Owner	Contributors	Languages	Biomedical Relevance	Code Summary	Data Types	Tooling
Generation Scotland	GS	Multiple conditions including neurodegenerative diseases; Normal Aging	https://github.com/tiper2066/gsap-brainwave	tiper2066	tiper2066	TypeScript	"NO. Despite the ""brainwave"" name which might suggest neuroscience applications, this appears to be a standard Next.js web application project with no evident biomedical functionality. The repository contains only boilerplate Next.js setup code and documentation without any indication of brain imaging, neurological data analysis, or healthcare applications."	This is a basic Next.js web application project created using the standard create-next-app template. The repository contains the minimal boilerplate setup for a React-based web application with Next.js framework, including standard development server configuration and font optimization.	Not specified in the available repository information.	Next.js, React, TypeScript (app/page.tsx), npm/yarn/pnpm/bun (package managers), Vercel (deployment platform), Geist font family, next/font optimization.
Generation Scotland	GS	Multiple conditions including neurodegenerative diseases; Normal Aging	https://github.com/tlancian/gsp_brain	tlancian	tlancian	Python	YES - This repository is biomedically relevant as it focuses on fMRI (functional Magnetic Resonance Imaging) data analysis for brain research. The project uses the ABIDE dataset, which is a well-known neuroimaging dataset for autism spectrum disorder research, and applies signal processing techniques to classify individuals based on brain imaging data.	This project replicates research that combines Graph Signal Processing and Network Theory approaches to analyze fMRI brain imaging data. The code extracts features from fMRI data using both methodologies, then trains an SVM classifier to classify individuals according to age, with additional exploration of signal sampling and reconstruction scenarios.	fMRI (functional Magnetic Resonance Imaging) data from the ABIDE dataset	Graph Signal Processing, Network Theory, SVM (Support Vector Machine), Python (implied from .py files), signal processing frameworks for graph Fourier transform analysis
Generation Scotland	GS	Multiple conditions including neurodegenerative diseases; Normal Aging	https://github.com/aayushi-shekhat/GSoC-eeg-brain-classification	aayushi-shekhat	aayushi-shekhat	Jupyter Notebook	YES - This repository is biomedically relevant as it focuses on EEG (electroencephalography) brain signal classification to identify neural/metabolic states, which directly relates to brain imaging, neuroimaging, and brain analysis for understanding neurological conditions.	This project performs machine learning classification of 64-channel EEG brain signals to identify different neural/metabolic states using traditional ML algorithms. The code includes data analysis, feature selection techniques, model training with multiple algorithms, and evaluation of classification performance on EEG band power features across different frequency ranges.	EEG (electroencephalography) data with 64-channel recordings, band power features in theta, delta, alpha, beta, and gamma frequency ranges	Python, Pandas, Scikit-learn, NumPy, Matplotlib, Seaborn, Google Colab, Logistic Regression, Support Vector Machine, k-Nearest Neighbors, Univariate Feature Selection, Recursive Feature Elimination, Principal Component Analysis
Generation Scotland	GS	Multiple conditions including neurodegenerative diseases; Normal Aging	https://github.com/smir9ra18/Brain_scRNAseq_Workflow_GSE67835	smir9ra18	smir9ra18		YES - This repository is biomedically relevant as it focuses on single-cell RNA sequencing analysis of brain tissue (mouse cortex and hippocampus) to identify and characterize different brain cell types including neurons, astrocytes, oligodendrocytes, and microglia, which is directly related to neuroscience and brain research.	This repository provides a comprehensive single-cell RNA-seq analysis pipeline for mouse brain tissue data from the GSE67835 dataset. The workflow performs quality control, normalization, dimensionality reduction, clustering, and cell type annotation to identify major brain cell populations including neurons, astrocytes, oligodendrocytes, microglia, and endothelial cells. The pipeline generates publication-quality visualizations and exports annotated results for further downstream analysis.	Single-cell RNA sequencing (scRNA-seq) data from mouse brain tissue (cortex and hippocampus), gene expression matrices, cell metadata, marker gene expression data	Scanpy, GEOparse, Pandas, NumPy, Matplotlib, Seaborn, Leiden algorithm, UMAP, PCA, Wilcoxon Rank-Sum Test, python-igraph, leidenalg, scipy, Jupyter notebook
Generation Scotland	GS	Multiple conditions including neurodegenerative diseases; Normal Aging	https://github.com/stmh/gsc-brain-interface	stmh	stmh	JavaScript	"NO - This appears to be a general software application for controlling presentations via iPad using OSC (Open Sound Control) protocol. While it mentions ""brain"" in the name, it's actually an interface for controlling OSG's P3D presentations, which is not related to biomedical research, brain analysis, or neurological conditions."	This is an iPad application designed to control OSG's P3D (Presenter-3D) presentations using OSC (Open Sound Control) protocol. The application serves as a remote interface that allows users to interact with and control 3D presentations from an iPad device.	Not specified in the available repository information.	OSC (Open Sound Control), OSG (OpenSceneGraph), P3D presentations, iPad development framework (likely iOS SDK/Objective-C or Swift, though not explicitly mentioned in the available content).
Generation Scotland	GS	Multiple conditions including neurodegenerative diseases; Normal Aging	https://github.com/codeforgso/gso-brain-drain	codeforgso	KageJittai	JavaScript	"NO - While the repository name ""gso-brain-drain"" contains the word ""brain,"" this appears to be a generic Ruby application template with only a standard README file. There is no evidence of biomedical research, neurological applications, or brain-related scientific content in the available code."	This appears to be a Ruby application project that has not been developed beyond the initial setup phase. The repository contains only a generic README template with placeholder instructions for documenting a Ruby application, but no actual implementation code is visible.	Not specified in the available repository information.	Ruby (mentioned in README template), rake (Ruby build tool mentioned for documentation generation).
Generation Scotland	GS	Multiple conditions including neurodegenerative diseases; Normal Aging	https://github.com/Zabadeus/gStudio---Second-Brain	Zabadeus	Zabadeus		"NO. Despite the name ""Second Brain,"" this repository appears to be a general AI application built with Google's AI Studio and Gemini, not related to biomedical research, neuroscience, or brain disorders. The ""Second Brain"" terminology here likely refers to a personal knowledge management system or AI assistant concept, not actual brain/neurological research."	"This repository appears to be an AI application built using Google's AI Studio platform with Gemini AI capabilities. The project seems to be a ""Second Brain"" concept, likely a personal knowledge management or AI assistant system designed to help users organize and access information."	Not specified in the available repository information.	Google AI Studio, Gemini AI platform.
Generation Scotland	GS	Multiple conditions including neurodegenerative diseases; Normal Aging	https://github.com/kirinati/Brain_dead_reveltion_GSR	kirinati	kirinati	Jupyter Notebook	"YES - The repository name ""Brain_dead_reveltion_GSR"" suggests it relates to brain analysis or brain-related conditions, which falls under biomedical research relevant to neurological conditions."	Based on the limited repository information available, this appears to be a team project by GSR (Namineni Revanth, Shantan Dyavanapalli, Gopala Krishna) that addresses two problem statements related to brain analysis. The actual code implementation details are not visible in the provided content, but it involves notebook-based analysis that produces results when executed.	Not specified in the available repository information.	Not specified in the available repository information.
Generation Scotland	GS	Multiple conditions including neurodegenerative diseases; Normal Aging	https://github.com/teohsunyi/gsr-heartbeat-temperature-brainwave	teohsunyi	teohsunyi	C++	YES - This repository is biomedically relevant as it involves collecting and processing brainwave data using EEG sensors (TGAM module), along with other physiological signals like heart rate, galvanic skin response (GSR), and temperature. These are all important biomedical signals used in neuroscience research and healthcare monitoring applications.	This project uses Arduino and NodeMCU microcontrollers to collect and process multiple physiological signals including brainwaves, heart rate, galvanic skin response, and temperature. The code implements signal processing techniques like exponential moving averages (EMA) to reduce noise and detect meaningful patterns in the sensor data, with NodeMCU specifically chosen for brainwave data collection due to its larger RAM capacity.	- EEG/brainwave data (from TGAM module) - Heart rate/pulse data - Galvanic skin response (GSR) data - Temperature data	- Arduino microcontroller - NodeMCU microcontroller - LM35 temperature sensor - CJMCU-6701 GSR sensor - XD-58C pulse sensor - TGAM brainwave module - Exponential moving average (EMA) signal processing algorithms
GERAS Observational Study	GERAS	Alzheimer's Disease; Mild Cognitive Impairment	https://github.com/eera-l/Geras	eera-l	eera-l; dependabot[bot]	Python	YES - This repository is directly focused on detecting Alzheimer's symptoms and dementia using machine learning approaches applied to speech/language data from the Pitt Corpus, which is a well-known dataset in neurodegenerative disease research.	This project compares three machine learning models (Bayesian Network, Dense Neural Network, and LSTM) for detecting Alzheimer's disease symptoms from speech and linguistic features. The models analyze preprocessed speech data from the Pitt Corpus, with the LSTM incorporating both extracted linguistic features and embedded text, while the other models use only engineered features.	Speech/language data from the Pitt Corpus, linguistic features (utterance patterns, word usage statistics, speech disfluencies), text embeddings (Word2Vec), and clinical labels (dementia presence/absence).	Python, LSTM neural networks, Bayesian Networks, Dense Neural Networks, FastText (Wiki News 300d vectors for text embedding), Word2Vec, CSV file processing, and the TalkBank Pitt Corpus dataset infrastructure.
GERAS Observational Study	GERAS	Alzheimer's Disease; Mild Cognitive Impairment	https://github.com/ranigera/MultiModalMRI_Habits	ranigera	ranigera	Jupyter Notebook	YES - This repository is biomedically relevant as it focuses on characterizing habit learning in the human brain using neuroimaging techniques. It involves brain imaging analysis (fMRI and DTI) to study neurological processes and brain function, which falls under neuroscience and medical brain research.	This repository contains code for a multi-modal MRI study investigating habit learning in the human brain at both individual and group levels. The code includes behavioral task implementation, behavioral and questionnaire data analysis, task-based fMRI analysis, and diffusion tensor imaging (DTI) analysis to characterize neural mechanisms of habit formation.	- Functional MRI (fMRI) data - Diffusion Tensor Imaging (DTI) data - Behavioral data from free-operant tasks - Questionnaire data - BIDS-formatted neuroimaging data	- R (for behavioral and questionnaire analysis) - MATLAB (for data parsing and fMRI analysis pipeline) - Python/Jupyter notebooks (for DTI analysis and plotting) - fMRIPrep (version 1.3.0.post2) for preprocessing - OpenNeuro platform for data sharing - NeuroVault for statistical maps sharing - BIDS format for data organization
GERAS Observational Study	GERAS	Alzheimer's Disease; Mild Cognitive Impairment	https://github.com/drianne/brainfuck	drianne	drianne; leticiadesouza	C	NO. This repository is a compiler for the Brainfuck programming language that translates Brainfuck code to C code. It is a computer science/software engineering academic project with no relation to biomedical research, neuroscience, or healthcare applications.	This is a Brainfuck-to-C compiler written in Python as an academic assignment for a compilers course at UnB (University of Brasília). The program takes Brainfuck source code as input and generates equivalent C code as output, implementing the eight basic Brainfuck commands (pointer manipulation, memory operations, I/O, and loops).	Not specified in the available repository information.	Python 3, C programming language (as compilation target)
Northern Ireland Cohort for Longitudinal Study of Ageing	NICOLA	Aging; Multiple age-related conditions	https://github.com/alexandrezamberlan/tcc_nicolas	alexandrezamberlan	alexandrezamberlan	ASL	YES - This repository is biomedically relevant as it focuses on Alzheimer's disease simulation. The project involves creating a simulation environment for Alzheimer's patients using Jason and AgentSpeak technologies, which directly relates to neurodegenerative disease research and healthcare applications for neurological conditions.	This is a graduation thesis project (TCC) by Nicolas Inácio that builds upon previous work by Aloísio Kneipp dos Santos. The project creates a simulation environment for Alzheimer's patients using Jason and AgentSpeak agent-based programming languages, likely implemented through a Django web framework.	Not specified in the available repository information.	Django web framework, Jason agent platform, AgentSpeak programming language, Python libraries including django-bootstrap3, django-easy-pdf, django-mail-templated, reportlab, xhtml2pdf, Pillow, cryptography, fabric, gunicorn, and various supporting packages for web development and PDF generation.
Northern Ireland Cohort for Longitudinal Study of Ageing	NICOLA	Aging; Multiple age-related conditions	https://github.com/NickBr4ine/Resume_Nicolas-Braine	NickBr4ine	NickBr4ine	Sass	NO - This is a personal resume/portfolio website built with React and TypeScript. It appears to be a web development project for showcasing someone's professional profile and has no connection to biomedical research, neuroscience, or healthcare applications.	This is a personal resume website for Nicolas Braine built using React, TypeScript, and Vite. The project is a modern web application that serves as an online portfolio/CV and is deployed to GitHub Pages for public viewing.	Not specified in the available repository information.	React, TypeScript, Vite, Sass, ESLint, React Icons, GitHub Pages, Node.js build tools, and various TypeScript/React development dependencies.
Northern Ireland Cohort for Longitudinal Study of Ageing	NICOLA	Aging; Multiple age-related conditions	https://github.com/NCBV/PCBS_NicolasBeauvais_project	NCBV	NCBV	Python	NO. While this repository involves a psychological experiment related to COVID-19, it is not biomedically relevant according to the specified criteria. The Implicit Association Task (IAT) is a general psychological/cognitive assessment tool that measures implicit biases and associations, but does not relate to neurodegenerative diseases, brain imaging, neuroimaging, brain analysis, medical/clinical data analysis for brain disorders, bioinformatics related to neuroscience, or healthcare applications for neurological conditions.	This code implements an Implicit Association Task (IAT) experiment in Python to measure implicit associations between COVID-19 related words and concepts of harm versus safety. The experiment presents participants with words from different categories and measures their response times when categorizing words using keyboard inputs, with the goal of revealing unconscious biases about COVID-19 risk perception.	Behavioral data (response times, key presses, correct/incorrect responses), experimental stimuli (word categories for COVID-19, harm, safety, and neutral concepts)	Python, Expyriment (experimental psychology framework), audio feedback system, data export to .xpd files (readable with R)
PREVENT Dementia Programme	PREVENT	Dementia prevention; At-risk individuals; Normal Controls	https://github.com/sonal-bansal/Detection-and-Classification-of-Alzheimers-Disease	sonal-bansal	sonal-bansal	Jupyter Notebook	YES - This repository is directly focused on Alzheimer's Disease detection and classification using brain MRI images, which is clearly biomedically relevant as it addresses neurodegenerative disease diagnosis through neuroimaging analysis.	This project implements deep learning (CNN) and machine learning algorithms to detect and classify Alzheimer's Disease from MRI brain scans at early stages. The approach uses optimization through the Crow Search Algorithm (CSA) bio-inspired algorithm to improve classification accuracy between Alzheimer's atrophied brains and normal conditions.	MRI scan images in .nii format (Neuroimaging Informatics Technology Initiative format) from the ADNI (Alzheimer's Disease Neuroimaging Initiative) dataset, converted to grayscale images for processing.	CNN (Convolutional Neural Networks), Support Vector Machines (SVM), Decision Classification Tree, Random Forest Classification, K-Nearest Neighbors, Grid Search CV for hyperparameter tuning, Crow Search Algorithm (CSA) for optimization, and standard image preprocessing tools for .nii format conversion and grayscale transformation.
PREVENT Dementia Programme	PREVENT	Dementia prevention; At-risk individuals; Normal Controls	https://github.com/shahidzikria/ADD-Net	shahidzikria	shahidzikria	Jupyter Notebook	YES - This repository is directly focused on Alzheimer's Disease detection, which is a major neurodegenerative disease. The project involves brain imaging analysis using MRI scans for automated diagnosis of AD stages, making it highly relevant to biomedical research in neurological conditions.	ADD-Net is a custom Convolutional Neural Network architecture designed specifically for automated detection and classification of Alzheimer's Disease stages from MRI brain scans. The model is built from scratch with fewer parameters to work efficiently on smaller datasets and includes class activation mapping to visualize affected brain regions as heat maps.	MRI brain imaging data from Kaggle dataset	Deep Learning frameworks (specific framework not mentioned in available content), Convolutional Neural Networks (CNN), synthetic oversampling techniques for class imbalance handling, comparison models including DenseNet169, VGG19, and InceptionResNet V2
PREVENT Dementia Programme	PREVENT	Dementia prevention; At-risk individuals; Normal Controls	https://github.com/AMYPAD/AmyPET	AMYPAD	pjmark; casperdcl; gsalvado	Python	YES - This repository is directly related to Alzheimer's disease prevention through amyloid imaging, which is a key biomarker for neurodegenerative disease research and diagnosis.	AmyPET is a Python package designed for amyloid imaging analysis to help prevent Alzheimer's Disease. It provides both a web UI and command-line interface for processing and analyzing amyloid PET imaging data, likely as part of the AMYPAD research initiative.	PET imaging data, DICOM files, NIfTI format medical images	Python 3.7+, nimpa (for image trimming, resampling, and DICOM to NIfTI conversion), pip package management, web UI framework (not specified), command-line interface
PREVENT Dementia Programme	PREVENT	Dementia prevention; At-risk individuals; Normal Controls	https://github.com/HamzaaMirza/Alzheimer-s-Prediction-and-Prevention-Using-ML	HamzaaMirza	HamzaaMirza	Jupyter Notebook	YES - This repository is directly focused on Alzheimer's disease, which is a major neurodegenerative condition. The project involves analyzing patient medical data to identify contributing factors and diagnostic markers for Alzheimer's disease.	This project analyzes patient medical data using machine learning techniques to identify factors that contribute to Alzheimer's disease development and determine which factors are most useful for diagnosis. The repository includes both a presentation of methodology and findings, as well as a Jupyter notebook containing the complete code implementation and results.	Patient medical data (specific modalities not clearly specified in the available repository information)	Not specified in the available repository information (though machine learning tools and Jupyter notebook are mentioned)
PREVENT Dementia Programme	PREVENT	Dementia prevention; At-risk individuals; Normal Controls	https://github.com/ashah03/alzheimers-facial-recognition	ashah03	ashah03	Java	YES - This repository is biomedically relevant as it specifically addresses Alzheimer's disease, a major neurodegenerative condition. The project focuses on a healthcare application designed to help manage a common symptom of Alzheimer's patients (wandering behavior).	This is a facial recognition system developed in Java using the OpenIMAJ library, specifically designed as a safety solution for Alzheimer's disease patients. The system aims to prevent patients from wandering out of their homes by implementing facial recognition technology to monitor and identify individuals.	Facial image data (for recognition purposes) - specific imaging modalities not detailed in the available repository information.	Java programming language, OpenIMAJ library (computer vision and machine learning library for Java).
PREVENT Dementia Programme	PREVENT	Dementia prevention; At-risk individuals; Normal Controls	https://github.com/gunal1916/alz-preventor-backend	gunal1916	gunal1916	Python	"YES - The repository name ""alz-preventor-backend"" clearly indicates it relates to Alzheimer's disease prevention, which is a major neurodegenerative condition and directly falls under biomedical relevance for neurological disorders."	This appears to be a backend API service built with FastAPI for an Alzheimer's prevention application. The code implements a web service with database connectivity, user authentication, and API endpoints to support what is likely a healthcare application focused on Alzheimer's disease prevention strategies.	Not specified in the available repository information.	FastAPI, Uvicorn, SQLAlchemy, Alembic, PostgreSQL (psycopg2-binary), Python-JOSE with cryptography, Passlib with bcrypt, Python-multipart, Pydantic-settings, Python-dotenv
PREVENT Dementia Programme	PREVENT	Dementia prevention; At-risk individuals; Normal Controls	https://github.com/Aisha-Gama/ache-alzheimers-screening	Aisha-Gama	Aisha-Gama		YES. This repository is directly focused on Alzheimer's disease research, specifically investigating natural compounds (phytochemicals) as potential inhibitors of acetylcholinesterase (AChE), an enzyme linked to memory loss in Alzheimer's. The project uses computational drug discovery methods to screen natural compounds for neuroprotective properties against neurodegenerative disease.	This project uses computational screening methods to evaluate 12 natural plant compounds (phytochemicals) for their potential to inhibit acetylcholinesterase (AChE), an enzyme associated with memory decline in Alzheimer's disease. The research employs molecular docking simulations to predict which natural compounds might best bind to AChE and could potentially serve as safer, more affordable alternatives to current Alzheimer's medications.	Molecular structures (2D and 3D), protein structure data (PDB format), molecular docking results, binding energy data, pharmacokinetic properties, ADMET predictions, blood-brain barrier permeability data.	ChemDraw (molecular structure drawing), PyRx (molecular docking and virtual screening), ChimeraX (3D protein visualization), Discovery Studio (drug-likeness and ADMET predictions), SwissADME (pharmacokinetic property prediction), RCSB Protein Data Bank (structural data source).
PREVENT Dementia Programme	PREVENT	Dementia prevention; At-risk individuals; Normal Controls	https://github.com/Abhinav-Kokkadan/Insights-from-Medical-Images-An-AI-Powered-Diagnostic-Tool-for-Disease-Detection-and-Prevention-Tips	Abhinav-Kokkadan	Abhinav-Kokkadan	PureBasic	YES - This repository is directly biomedically relevant as it focuses on AI-powered diagnostic tools for detecting neurodegenerative diseases including Parkinson's and Alzheimer's disease, as well as diabetic retinopathy. It uses medical imaging data (MRI scans and retinal images) for disease classification and provides prevention tips for these medical conditions.	This is an AI-powered diagnostic tool that uses deep learning models to classify three diseases: Parkinson's, Alzheimer's, and Diabetic Retinopathy from medical images. The system employs ensemble learning and feature fusion techniques using multiple CNN architectures to achieve approximately 80-82% accuracy, and integrates with ChatGPT to provide real-time insights and prevention tips after disease detection.	MRI scans, retinal images	VGG16, ResNet50, EfficientNet-B0, feature fusion techniques, ensemble modeling, ChatGPT integration
PREVENT Dementia Programme	PREVENT	Dementia prevention; At-risk individuals; Normal Controls	https://github.com/samarth2812/Alzheimer-s-prevention-tool	samarth2812	samarth2812	JavaScript	"YES - The repository name ""Alzheimer-s-prevention-tool"" directly indicates it relates to Alzheimer's disease, which is a major neurodegenerative condition. This appears to be a healthcare application focused on neurological conditions, specifically Alzheimer's prevention."	This is a React-based web application designed as an Alzheimer's prevention tool. The project uses Create React App as its foundation and is deployed as a web application accessible via Netlify, suggesting it's a user-facing tool for Alzheimer's prevention or education.	Not specified in the available repository information.	- React (JavaScript framework) - Create React App (bootstrapping tool) - npm (package manager) - Netlify (deployment platform) - Webpack, Babel, ESLint (bundled with Create React App)
PREVENT Dementia Programme	PREVENT	Dementia prevention; At-risk individuals; Normal Controls	https://github.com/Sandi1797/Alzheimer-s-disease-prediction-and-prevention	Sandi1797	Sandi1797	Jupyter Notebook	YES - This repository is directly focused on Alzheimer's disease, a major neurodegenerative condition. It involves predicting disease onset using biomarkers and providing preventive measures based on Clinical Dementia Rating (CDR) scores, which are standard clinical assessment tools in dementia research.	This repository contains an algorithm designed to predict the onset of Alzheimer's disease by analyzing biomarkers. The system also provides preventive measures or recommendations based on Clinical Dementia Rating (CDR) scores, which are used to assess the severity of dementia symptoms.	Biomarkers and CDR (Clinical Dementia Rating) scores. Specific biomarker types are not detailed in the available repository information.	Not specified in the available repository information.
PREVENT Dementia Programme	PREVENT	Dementia prevention; At-risk individuals; Normal Controls	https://github.com/beckjing/LeetCode-Solutions	beckjing	beckjing	Swift	"NO. While the repository mentions ""prevent Alzheimer's Disease"" in its tagline, this appears to be a humorous reference to keeping the mind sharp through coding practice. The repository is actually a collection of LeetCode programming solutions, which is a general software development/algorithm practice project unrelated to biomedical research or clinical applications for neurological conditions."	This repository contains solutions to LeetCode programming problems and coding challenges. The purpose is to practice algorithmic problem-solving and programming skills through daily coding exercises.	Not specified in the available repository information.	Not specified in the available repository information.
PREVENT Dementia Programme	PREVENT	Dementia prevention; At-risk individuals; Normal Controls	https://github.com/wfnuser/LearnYouSomeCPPForPreventingAlzheimer-s	wfnuser	wfnuser	C++	"NO. Despite the repository name mentioning ""PreventingAlzheimer's,"" this appears to be a general C++ programming learning repository, as indicated by the description ""深入学习C++"" (which translates to ""Learn C++ in depth""). The name seems to be a play on programming tutorial naming conventions rather than indicating actual biomedical research content."	This repository appears to be a C++ programming tutorial or learning resource. Based on the limited information available, it seems to be focused on teaching C++ programming concepts rather than implementing any specific biomedical applications.	Not specified in the available repository information.	Not specified in the available repository information.
PREVENT Dementia Programme	PREVENT	Dementia prevention; At-risk individuals; Normal Controls	https://github.com/chloesavignac/PREVENTAD	chloesavignac	chloesavignac	Jupyter Notebook	YES - This repository is directly focused on Alzheimer's disease research, specifically analyzing parent-of-origin effects in Alzheimer's liability and their relationship to neurocognitive and cardiovascular traits in at-risk individuals.	This code repository contains Jupyter notebooks that reproduce the analyses and figures from a manuscript studying parent-of-origin effects in Alzheimer's disease liability. The analyses examine how these genetic effects dissociate neurocognitive and cardiovascular traits in at-risk populations, using data from the PREVENT-AD study and projections from UK Biobank.	Brain imaging data (hippocampus and default network), neurocognitive assessments, cardiovascular measurements, genetic/lineage data, clinical data from PREVENT-AD cohort, and CCA (Canonical Correlation Analysis) signatures from UK Biobank.	Jupyter notebooks, Python (implied), statistical analysis tools for permutation testing, canonical correlation analysis (CCA), brain imaging analysis tools, and data visualization libraries.
PREVENT Dementia Programme	PREVENT	Dementia prevention; At-risk individuals; Normal Controls	https://github.com/uwwin/alzheimer	uwwin	uwwin	Jupyter Notebook	YES - This repository is directly related to Alzheimer's disease, which is a major neurodegenerative disorder. The project appears to focus on developing machine learning models for Alzheimer's analysis or prediction.	This repository contains machine learning code focused on Alzheimer's disease analysis using various regularization techniques. The project implements and compares different regularization methods (L1/L2) along with learning rate scheduling and early stopping to build robust predictive models, achieving high performance with 99.75% test accuracy and perfect ROC AUC.	Not specified in the available repository information.	Not specified in the available repository information, though the mention of regularization techniques, ROC AUC, and model training suggests the use of machine learning frameworks.
PREVENT Dementia Programme	PREVENT	Dementia prevention; At-risk individuals; Normal Controls	https://github.com/rodolfocasan/flipmad-multiplatform	rodolfocasan	rodolfocasan	JavaScript	NO. This is a card matching game designed for entertainment purposes. While memory games can have cognitive benefits, this repository is clearly focused on game development rather than biomedical research, clinical applications, or neuroscience studies.	FlipMAD is a multiplatform card matching game where players find and match cards before time runs out. The game features progressive difficulty levels, a coin system for progression, and is built as both a Progressive Web App (PWA) and Android APK using modern web technologies.	Not specified in the available repository information.	- Node.js and npm for package management - CapacitorJS for cross-platform mobile deployment - Android Studio for APK generation - Vercel for web deployment - Progressive Web App (PWA) technologies
PREVENT Dementia Programme	PREVENT	Dementia prevention; At-risk individuals; Normal Controls	https://github.com/RalicaY/Java-Refreshers	RalicaY	RalicaY	Java	"NO. While the repository mentions ""Prevent Alzheimer"" in its description, this appears to be a casual reference to mental exercise rather than actual biomedical research. The repository is focused on Java programming practice problems and is not conducting research on Alzheimer's disease or any other biomedical applications."	This repository contains Java programming exercises and practice problems designed for skill development and mental stimulation. The primary purpose is to help programmers refresh and improve their Java coding abilities through problem-solving exercises.	Not specified in the available repository information.	Java programming language.
PREVENT Dementia Programme	PREVENT	Dementia prevention; At-risk individuals; Normal Controls	https://github.com/lout33/simon-say	lout33	lout33	HTML	NO. This is a general software project implementing the classic Simon Says memory game with colored buttons and tones. While memory games can potentially be used for cognitive assessment or training, this repository appears to be a standard recreational game implementation without any specific biomedical, neurological, or clinical research applications.	This repository implements a digital version of the classic Simon Says memory game. The game features four colored buttons that light up in random sequences, and players must reproduce the sequence by pressing the buttons in the correct order, with increasing difficulty as the game progresses.	Not specified in the available repository information.	Not specified in the available repository information.
PREVENT Dementia Programme	PREVENT	Dementia prevention; At-risk individuals; Normal Controls	https://github.com/NarencRaghu/Project-Alzheimer-s	NarencRaghu	NarencRaghu		YES - This repository is directly focused on Alzheimer's disease prediction using MRI scan data, which is a core neurodegenerative disease application. The project aims to enable early detection and preventative care for Alzheimer's patients through machine learning analysis of brain imaging data.	This project implements multiple machine learning algorithms (K-Nearest Neighbors, Support Vector Machines, and Linear Regression) to predict Alzheimer's disease in patients based on MRI scan features and demographic data. The system takes various input features ranging from basic demographics to complex MRI-derived measurements and outputs a binary prediction (1 for Alzheimer's, 0 for no Alzheimer's). The K-Nearest Neighbors algorithm achieved the best performance with an RMSE of 0.284.	MRI scan data, demographic data (age, gender), clinical features derived from MRI scans (specific features not detailed in the available information)	Machine learning algorithms (K-Nearest Neighbors, Support Vector Machines, Linear Regression), Excel data format processing, Kaggle dataset integration, Python-based implementation (inferred from the machine learning context)
PREVENT Dementia Programme	PREVENT	Dementia prevention; At-risk individuals; Normal Controls	https://github.com/pitinata/APQ	pitinata	pitinata	PHP	NO. This repository is a web application for generating mathematical problem sheets and is not related to biomedical research, neuroscience, brain disorders, or healthcare applications.	APQ is a web application built with Laravel that generates sheets of simple mathematical questions based on user-specified criteria and provides calculated answers. The application is designed to help users focus on solving math problems by automating the problem generation process.	Not specified in the available repository information.	PHP 8.0, Composer, Docker, Laravel framework, Sail (Laravel's Docker development environment), Artisan CLI
PREVENT Dementia Programme	PREVENT	Dementia prevention; At-risk individuals; Normal Controls	https://github.com/yunhui7121/alzybot	yunhui7121	yunhui7121	Python	"YES - The repository name ""alzybot"" strongly suggests it is related to Alzheimer's disease, which is a major neurodegenerative condition. This appears to be a chatbot or conversational AI application designed for Alzheimer's-related purposes."	This appears to be a conversational AI chatbot application built with Streamlit that likely focuses on Alzheimer's disease support or information. The application incorporates speech recognition and text-to-speech capabilities, suggesting it may be designed to assist patients or caregivers through voice interactions. It uses language models and chat interfaces to provide an accessible communication tool.	Not specified in the available repository information.	- Streamlit (web application framework) - LangChain (language model framework) - Transformers (Hugging Face library) - HugChat (chat interface) - gTTS (Google Text-to-Speech) - Azure Cognitive Services Speech - SpeechRecognition (speech-to-text) - Pydub (audio processing) - streamlit_chat (chat UI components) - python-decouple and python-dotenv (environment configuration)
PREVENT Dementia Programme	PREVENT	Dementia prevention; At-risk individuals; Normal Controls	https://github.com/Ridhiman27/Daignose_That	Ridhiman27	Ridhiman27	Jupyter Notebook	YES - This repository is biomedically relevant as it includes disease prediction systems for multiple medical conditions including Alzheimer's disease (a neurodegenerative condition), and uses medical imaging analysis for brain scans and X-rays. The project specifically mentions Alzheimer's prediction based on scan images, which directly relates to neuroimaging and brain analysis for neurological conditions.	This is a web application that predicts whether users have certain diseases based on questionnaires and medical imaging input. The system covers 6 diseases including Alzheimer's and tuberculosis (which use X-ray/scan image analysis) and 4 other conditions that use questionnaire-based prediction, providing recommendations and remedies after making predictions.	Medical imaging data (X-ray scans, brain scans), questionnaire/survey data (multiple choice questions about symptoms and patient demographics including age and gender).	TensorFlow, Keras, Inception v3 (transfer learning), Python, convolutional neural networks (CNN), binary crossentropy loss function, web development framework (not specified), NVIDIA GeForce GTX 1080Ti GPU, Intel Core i7 CPU.
